code,name,listedDate,business,website,industry,sector,issuePrice,regCapital,establishDate,chairman,regAddress,officeAddress,tel,email
sz003009,中天火箭,2020-09-25,小型固体火箭及其延伸产品的研发、生产和销售。,http://www.zthj.com/,国防军工,国防军工,12.94,16471.7418,2002-08-02 00:00:00 +0800 CST,程皓,陕西省西安市高新区创业大厦八楼C座,陕西省西安市蓝田县蓝关街道,029-82829481,info@zthj.com
sz003010,若羽臣,2020-09-25,"线上代运营、渠道分销以及品牌策划,服务内容涵盖品牌定位、店铺运营、渠道分销、整合营销、数据挖掘、供应链管理等。",http://www.gzruoyuchen.com,商贸零售,商贸零售,15.20,31105.9476,2011-05-10 00:00:00 +0800 CST,王玉,广东省广州市黄埔区大沙地东319号607房自编A,广州市海珠区鼎新路8号欢聚大厦38楼,020-22198215,ryczjsw@gzruoyuchen.com
sz003011,海象新材,2020-09-30,PVC地板的研发、生产和销售。,http://www.haixiang.com.cn,轻工制造,轻工制造,38.67,10267.60,2013-12-09 00:00:00 +0800 CST,王周林,浙江省嘉兴市海宁市海昌街道海丰路380号3幢,浙江省嘉兴市海宁市海昌街道海丰路380号3幢,0573-80776966,walrus@walrusfloors.com
sz003012,东鹏控股,2020-10-19,以瓷砖和洁具为代表的建筑卫生陶瓷产品的研发、生产和销售。,http://www.dongpeng.net,轻工制造,轻工制造,11.35,115698.1158,2011-11-04 00:00:00 +0800 CST,何新明,广东省清远市高新技术开发区陶瓷工业城内,广东省佛山市禅城区季华西路127号东鹏总部大厦,0757-82666287,dongpeng@dongpeng.net
sz003013,地铁设计,2020-10-22,城市轨道交通、市政、建筑等领域的勘察设计、规划咨询、工程总承包等。,http://www.gmdi.cn,建筑装饰,建筑装饰,13.43,46075.7801,1993-08-06 00:00:00 +0800 CST,王迪军,广东省广州市白云区云城北二路129号地铁设计大厦,广州市白云区云城北二路129号地铁设计大厦,020-82871427,xxpl@dtsjy.com
sz003015,日久光电,2020-10-21,"触控显示应用材料的研发、生产和销售,并定制化开展相关功能性薄膜的研发和加工服务。",http://www.rnafilms.cn,电子,电子,6.57,28106.6667,2010-01-12 00:00:00 +0800 CST,陈超,江苏省苏州市昆山市周庄镇锦周公路东侧、园区大道南侧,江苏省昆山市周庄镇锦周公路509号,0512-83639672,info@rnafilms.cn
sz003016,欣贺股份,2020-10-26,中高端女装的设计、生产和销售。,http://www.xinhee.cn,纺织服饰,纺织服饰,8.99,42052.1612,2006-06-07 00:00:00 +0800 CST,孙柏豪,福建省厦门市湖里区岐山路392号,福建省厦门市湖里区岐山路392号,0592-3107822,xinhee_ir@xinhee.cn
sz003017,大洋生物,2020-10-26,从事无机盐、兽用原料药等化学原料产品的生产和销售。,http://www.dyhg.com,基础化工,基础化工,28.85,8400.00,1976-01-01 00:00:00 +0800 CST,陈阳贵,浙江省杭州市建德市大洋镇朝阳路22号,浙江省杭州市建德市大洋镇朝阳路22号,0571-64156868,dysw@dyhg.com
sz003018,金富科技,2020-11-06,饮料、食品等领域用的包装产品研发、设计、生产和销售。,http://www.jinfu-group.com,轻工制造,轻工制造,8.93,26000.00,2001-01-20 00:00:00 +0800 CST,陈珊珊,广东省东莞市厚街镇恒通路10号,广东省东莞市厚街镇恒通路10号,0769-89164633,Jinfu@jinfu-group.com
sz003019,宸展光电,2020-11-17,定制化商用智能交互显示设备的研发、设计、生产和销售服务。,http://www.tes-tec.com.cn,电子,电子,23.58,17686.461,2015-04-14 00:00:00 +0800 CST,蔡宗良,福建省厦门市集美区杏林南路60号厂房,福建省厦门市集美区杏林南路60号厂房,0592-6681616,IR@tes-tec.com
sz003020,立方制药,2020-12-15,"药品制剂及原料药的研发、生产、销售,药品与医疗器械的批发、零售。",http://www.lifeon.cn,医药生物,医药生物,23.13,19018.2182,2002-07-16 00:00:00 +0800 CST,季俊虬,安徽省合肥市长江西路669号立方厂区,安徽省合肥市高新技术产业开发区文曲路446号,0551-65350370,zqb@lifeon.cn
sz003021,兆威机电,2020-12-04,深圳市兆威机电股份有限公司是一家主要从事微型传动系统、微型驱动系统的研发、生产和销售业务的中国公司。该公司的主要产品包括微型传动系统、精密零件、精密模具及其他产品。该公司产品可应用于汽车电子、医疗和个人护理、工业自动化、智能消费、通信行业等多个领域。该公司产品销往国内外市场。,http://www.szzhaowei.net,电力设备,电力设备,75.12,26754.49,2001-04-19 00:00:00 +0800 CST,李海周,深圳市宝安区燕罗街道燕川社区燕湖路62号办公楼101,深圳市宝安区燕罗街道燕川社区燕湖路62号办公楼101,0755-27323929,zqb@szzhaowei.net
sz003022,联泓新科,2020-12-08,"新材料产品和解决方案供应商,专注于新材料产品的研发、生产与销售。",http://www.levima.cn,电力设备,电力设备,11.46,133556.80,2009-05-21 00:00:00 +0800 CST,郑月明,山东省枣庄市滕州市木石镇驻地(木石工业园区),滕州市木石镇驻地(木石工业园区),010-62509606,levima@levima.cn
sz003023,彩虹集团,2020-12-11,"电热毯、电热暖手器等系列家用柔性取暖器具,以及电热蚊香液、电热蚊香片、盘式蚊香、杀虫气雾剂等系列家用卫生杀虫用品的研发、生产和销售。",http://www.rainbow.com.cn,家用电器,家用电器,23.89,10534.16,1994-03-02 00:00:00 +0800 CST,黄朝万,四川省成都市武侯区武侯大道顺江段73号,成都市武侯区武侯大道顺江段73号,028-85362392,bod@rainbow.com.cn
sz003025,思进智能,2020-12-11,多工位高速冷镦成形装备和压铸设备的研发、生产与销售。,http://www.sijin.cc;http://www.machinesijin.com,机械设备,机械设备,21.34,28395.3558,1993-01-15 00:00:00 +0800 CST,李忠明,浙江省宁波高新区菁华路699号,浙江省宁波高新区菁华路699号,0574-87749785,nbsijin@163.com
sz003026,中晶科技,2020-12-18,半导体硅材料及其制品的研发、生产和销售。,http://www.mtcn.net,电子,电子,13.89,12961.90,2010-01-25 00:00:00 +0800 CST,徐一俊,浙江省湖州市长兴县太湖街道陆汇路59号,浙江省湖州市长兴县太湖街道陆汇路59号,0572-6508789,ir@mtcn.net
sz003027,同兴科技,2020-12-18,"主要为钢铁、焦化、建材等非电行业工业企业提供超低排放整体解决方案,包括除尘、脱硫、脱硝项目总承包及低温SCR脱硝催化剂。",http://www.ahtxhb.com/,环保,环保,40.11,13072.32,2006-06-19 00:00:00 +0800 CST,郑光明,安徽省马鞍山市含山县清溪镇工业园区,安徽省合肥市包河区滨湖金融港B10栋,0551-64276115,txhbzqb@ahtxhb.com
sz003028,振邦智能,2020-12-28,高端智能控制器、变频驱动器、数字电源以及智能物联模块。,https://www.genbytech.com/,家用电器,家用电器,21.75,14471.10,1999-07-15 00:00:00 +0800 CST,陈志杰,深圳市光明区玉塘街道长圳社区长悦路2号振为科技园1栋1-13层、2栋8-10层,深圳市光明区玉塘街道长圳社区长悦路2号振为科技园1栋1-13层,0755-86267201,genbyte@genbytech.com
sz003029,吉大正元,2020-12-24,网络安全产品、网络安全服务和网络安全生态业务。,http://www.jit.com.cn,计算机,计算机,11.27,19362.0227,1999-02-12 00:00:00 +0800 CST,于逢良,吉林省长春市高新区光谷大街1300号19层-22层,吉林省长春市高新区光谷大街1300号19层-22层;北京市石景山区和平西路53号院中海时代广场B座16层-17层,010-62618866-6858,ir@jit.com.cn
sz003030,祖名股份,2021-01-06,豆制食品的研发、生产和销售。,http://www.chinazuming.cn/,农林牧渔,农林牧渔,15.18,12478.00,2000-02-18 00:00:00 +0800 CST,蔡祖明,浙江省杭州市滨江区江陵路77号,浙江省杭州市滨江区江陵路77号,0571-86687900,zumingzqb@chinazuming.cn
sz003031,中瓷电子,2021-01-04,氮化镓通信基站射频芯片与器件、碳化硅功率模块及其应用产品、电子陶瓷系列产品的研发、生产和销售等业务。,http://www.sinopack.cc/,通信,通信,15.27,45105.2859,2009-08-06 00:00:00 +0800 CST,卜爱民,河北省石家庄市鹿泉经济开发区昌盛大街21号,石家庄市鹿泉经济开发区昌盛大街21号,0311-83933981,zcdzzqb@sinopack.cc
sz003032,传智教育,2021-01-12,非学历、应用型计算机信息技术(IT)教育培训,http://www.itcast.cn,社会服务,社会服务,8.46,40244.75,2012-09-04 00:00:00 +0800 CST,黎活明,江苏省宿迁市沭阳县迎宾大道东首软件产业园A栋大厦803室,北京市昌平区建材城西路金燕龙办公楼,010-82939940,ir@itcast.cn
sz003033,征和工业,2021-01-11,各类链传动系统的研发、制造和销售。,http://www.chohogroup.com,汽车,汽车,23.28,8175.00,1999-10-09 00:00:00 +0800 CST,金玉谟,山东省青岛市平度市经济开发区厦门路99号,山东省青岛市平度市重庆路303号,0532-88306381,choho@chohogroup.com
sz003035,南网能源,2021-01-19,"主要从事节能服务,为客户能源使用提供诊断、设计、改造、综合能源项目投资及运营维护等一站式综合节能服务",http://www.ny.csg.cn/,公用事业,公用事业,1.40,378787.8787,2010-12-29 00:00:00 +0800 CST,宋新明,广东省广州开发区香山路2号、科翔路11号(自编1栋1-01房),广东省广州市天河区华穗路6号,020-38122705,nwnyzzb@csg.cn
sz003036,泰坦股份,2021-01-28,主要从事纺织机械设备的研发、生产和销售。,http://www.chinataitan.com/,机械设备,机械设备,5.72,21628.4036,1998-08-12 00:00:00 +0800 CST,陈宥融,浙江省绍兴市新昌县七星街道泰坦大道99号,浙江省新昌县七星街道泰坦大道99号,0575-86288819,ttdm@chinataitan.com
sz003037,三和管桩,2021-02-04,从事预应力混凝土管桩产品研发、生产、销售。,http://www.sanhepile.com/,建筑材料,建筑材料,6.38,59907.4678,2003-11-07 00:00:00 +0800 CST,韦泽林,广东省中山市小榄镇同兴东路30号,广东省中山市小榄镇同兴东路30号,0760-28189998,shgz@sanhepile.com
sz003038,鑫铂股份,2021-02-10,工业铝型材、工业铝部件和建筑铝型材的研发、生产与销售。,http://xinbogf.com/,有色金属,有色金属,18.08,24365.9765,2013-08-29 00:00:00 +0800 CST,唐开健,安徽省滁州市天长市杨村镇杨村工业区,安徽省天长市安徽滁州高新技术产业开发区经五路与s312交汇处安徽鑫铂科技有限公司办公楼,0550-7867688,xbzqb@xinbogf.com
sz003039,顺控发展,2021-03-08,"自来水制售业务和垃圾焚烧发电业务,同时围绕自来水制售业务提供配套的供排水管网工程服务。",http://www.gdskfz.com/,环保,环保,5.86,61751.873,1992-09-23 00:00:00 +0800 CST,蒋力,广东省佛山市顺德区大良街道办事处德和社区居民委员会新城区观绿路4号恒实置业广场1号楼1901-1905、20层,佛山市顺德区大良街道办事处德和社区居民委员会新城区观绿路4号恒实置业广场1号楼1901-1905、20层,0757-22317888,shunkongfazhan@sina.com
sz003040,楚天龙,2021-03-22,从事智能卡的设计、研发、生产、销售和服务。,http://www.ctdcn.com/,通信,通信,4.62,46113.5972,2002-10-16 00:00:00 +0800 CST,苏晨,广东省东莞市凤岗镇竹尾田易发工业区,北京市海淀区蓝靛厂金源时代购物中心B区1508室,010-68967666,ir@ctdcn.com
sz003041,真爱美家,2021-04-06,以毛毯为主的家用纺织品研发、设计、生产与销售,http://www.zamj.cn,纺织服饰,纺织服饰,18.00,14400.00,2010-12-14 00:00:00 +0800 CST,郑期中,浙江省金华市义乌市苏溪镇好派路999号综合楼401,浙江省金华市义乌市苏溪镇好派路999号,0579-89982888,003041@zamj.cn
sz003042,中农联合,2021-04-06,农药原药、中间体及制剂产品的研发、生产和销售。,http://www.sdznlh.com/,基础化工,基础化工,21.56,14248.00,2006-12-19 00:00:00 +0800 CST,柳金宏,中国(山东)自由贸易试验区济南片区经十路9999号黄金时代广场A座14层,中国(山东)自由贸易试验区济南片区经十路9999号黄金时代广场A座14层,0531-88977160,dongban@sdznlh.com
sz003043,华亚智能,2021-04-06,具备集成能力的综合配套制造服务。,http://www.huaya.net.cn,电子,电子,19.81,13383.1412,1998-12-21 00:00:00 +0800 CST,王彩男,江苏省苏州市相城区经济开发区漕湖产业园春兴路58号,江苏省苏州市相城区经济开发区漕湖产业园春兴路58号,0512-66732648,hyzn@huaya.net.cn
sz003816,中国广核,2019-08-26,"建设、运营及管理核电站,销售该等核电站所发电力,组织开发核电站的设计及科研工作。",http://www.cgnp.com.cn,公用事业,公用事业,2.49,5049878.3251,2014-03-25 00:00:00 +0800 CST,杨长利,中国广东省深圳市福田区深南大道2002号中广核大厦南楼18楼,中国广东省深圳市福田区深南大道2002号中广核大厦南楼,86-755-84430888,IR@cgnpc.com.cn
sz300001,特锐德,2009-10-30,"以户外箱式电力设备为主、户内开关柜为辅的成套变配电产品,致力于研发、设计、生产制造220kV及以下的变配电一二次产品。",http://www.tgood.cn,电力设备,电力设备,23.80,105553.7713,2004-03-16 00:00:00 +0800 CST,于德翔,山东省青岛市崂山区松岭路336号,青岛市崂山区松岭路336号,0532-80938126,ir@tgood.cn
sz300002,神州泰岳,2009-10-30,运营商业务、物联网与通信、人工智能与大数据、手机游戏及创新业务等。,http://www.ultrapower.com.cn,传媒,传媒,58.00,196717.3866,2001-05-18 00:00:00 +0800 CST,冒大卫,北京市海淀区海淀大街34号8层818室,北京市朝阳区北苑路甲13号院1号楼22层,010-84927606,IRM@ultrapower.com.cn
sz300003,乐普医疗,2009-10-30,医疗器械业务(含心脏病治疗产品、新型介入诊疗业务、体外诊断试剂和医疗产品代理配送)、药品业务、移动医疗及医疗服务、海外业务。,http://www.lepumedical.com,医药生物,医药生物,29.00,184342.4716,1999-06-11 00:00:00 +0800 CST,蒲忠杰,北京市昌平区超前路37号,北京市昌平区超前路37号,010-80120622,zqb@lepumedical.com
sz300004,南风股份,2009-10-30,从事通风与空气处理系统、重型金属3D打印技术的研发、生产和销售。,http://www.ntfan.com,机械设备,机械设备,22.89,47999.3598,1999-05-24 00:00:00 +0800 CST,袁学亮,广东省佛山市南海区小塘三环西路(狮南段)31号,广东省佛山市南海区小塘三环西路(狮南段)31号,0757-81006199,investors@ntfan.com
sz300005,探路者,2009-10-30,"户外用品业务和芯片业务两块业务,分别属于户外用品行业和半导体行业。",http://www.toread.com.cn,纺织服饰,纺织服饰,19.80,88370.2186,1999-01-11 00:00:00 +0800 CST,何华杰,北京市通州区光华路甲1号院5号楼六层613号,北京市昌平区北七家镇宏福科技园28号,010-66609120,ir300005@toread.com.cn
sz300006,莱美药业,2009-10-30,抗感染药和特色专科用药(抗肿瘤药、肠外营养药等)。,http://www.cqlummy.com,医药生物,医药生物,16.50,105591.1205,1999-09-06 00:00:00 +0800 CST,梁建生,重庆市南岸区玉马路99号,重庆市两江新区黄山大道杨柳路2号重庆市科学技术研究院B栋13楼、15楼、16楼,023-67300382,cqlummy@cqlummy.com
sz300007,汉威科技,2009-10-30,气体传感器、气体检测仪器仪表及监控系统的研发、生产、销售及自营产品出口;有机废气及废水污水的治理服务。,http://www.hanwei.cn,机械设备,机械设备,27.00,32744.5619,1998-09-11 00:00:00 +0800 CST,任红军,河南省郑州高新技术开发区雪松路169号,郑州高新开发区雪松路169号,0371-67169159,hwdz@hwsensor.com
